value,command,name,timeStamp,asResponse,actuatorType,timeStampMillis,stateData,hasError,statusCode
35.0,1,HumidifierActuator,"2020-12-12 :07:15:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:15:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:15:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:15:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:15:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:16:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:17:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:18:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:19:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:20:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:21:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:22:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:23:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:24:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:25:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:26:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:27:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:28:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:29:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:30:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:31:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:32:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:33:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:34:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:35:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:36:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:54",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:37:59",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:04",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:09",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:14",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:19",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:24",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:29",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:34",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:39",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:44",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:49",false,2,0,"Commond on",,0
35.0,1,HumidifierActuator,"2020-12-12 :07:38:54",false,2,0,"Commond on",,0
